,player_name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,date_of_birth,age,nationality,club_name,league_name,season,year,position_index
13747,Phil Foden,0,0,23,0,16.3,220,275,0,1,7.6,40.8,2020-06-17T19:15:00Z,25,1,0,0,0,0,39,0,27431,0,3,19,6,511,5650,5139,51,TRUE,0,39,Central Midfield,5/28/2000,19,England,Manchester City,Premier League,2019/2020,2019,3
13748,Phil Foden,0,3,51,1,17.9,220,295,0,2,13.4,69.6,2020-06-22T19:00:00Z,78,5,0,0,0,0,39,0,27431,0,5,46,16,511,5650,5139,51,TRUE,0,39,Central Midfield,5/28/2000,19,England,Manchester City,Premier League,2019/2020,2019,3
13749,Phil Jagielka,0,0,0,0,0,444,271,0,0,0,0,2020-06-17T17:00:00Z,0,2,0,0,0,0,39,0,27331,0,0,0,0,1605,3182,1577,41,FALSE,0,39,Centre-Back,8/17/1982,36,England,Sheffield United,Premier League,2019/2020,2019,2
13750,Phil Jagielka,0,0,0,0,0,444,296,0,0,0,0,2020-06-21T13:00:00Z,0,13,0,0,0,0,39,0,27331,0,3,0,0,1605,3182,1577,41,FALSE,0,39,Centre-Back,8/17/1982,36,England,Sheffield United,Premier League,2019/2020,2019,2
13751,Phil Jones,0,0,0,0,0,231,298,0,0,0,0,2020-06-19T19:15:00Z,0,17,0,0,0,0,39,0,11394,1,1,0,0,-106,114,220,47,FALSE,0,39,Centre-Back,2/21/1992,27,England,Manchester United,Premier League,2019/2020,2019,2
13752,Pierre-Emerick Aubameyang,0,0,2,0,2.4,11,275,3,0,0.6,0,2020-06-17T19:15:00Z,90,11,0,0,0,0,39,0,2209579,0,3,5,2,120624,360319,239695,111,FALSE,0,39,Centre-Forward,6/18/1989,30,Gabon,Arsenal FC,Premier League,2019/2020,2019,5
13753,Pierre-Emerick Aubameyang,0,0,1,0,13.8,11,293,2,0,10.2,13.6,2020-06-20T14:00:00Z,90,4,0,0,0,0,39,0,2209579,1,2,75,2,120624,360319,239695,111,FALSE,0,39,Centre-Forward,6/18/1989,30,Gabon,Arsenal FC,Premier League,2019/2020,2019,5
13754,Pontus Dahlberg,0,0,0,0,0,367,299,0,0,0,0,2020-06-20T11:30:00Z,0,9,0,0,0,0,39,0,7848,1,1,0,0,-215,54,269,42,TRUE,0,39,Goalkeeper,1/21/1999,20,Sweden,Watford FC,Premier League,2019/2020,2019,1
13755,Raheem Sterling,0,2,40,1,62.1,214,275,0,1,17.1,44.4,2020-06-17T19:15:00Z,90,1,0,0,0,0,39,0,1311922,0,3,64,10,123732,193316,69584,117,TRUE,0,39,Left Winger,12/8/1994,24,England,Manchester City,Premier League,2019/2020,2019,4
13756,Raheem Sterling,0,0,0,0,0,214,295,0,0,0,0,2020-06-22T19:00:00Z,0,5,0,0,0,0,39,0,1311922,0,5,0,0,123732,193316,69584,117,TRUE,0,39,Left Winger,12/8/1994,24,England,Manchester City,Premier League,2019/2020,2019,4
13757,Ravel Morrison,0,0,0,0,0,456,271,0,0,0,0,2020-06-17T17:00:00Z,0,2,0,0,0,0,39,0,5290,0,0,0,0,-154,25,179,45,FALSE,0,39,Attacking Midfield,2/2/1993,26,Jamaica,Sheffield United,Premier League,2019/2020,2019,4
13758,Ravel Morrison,0,0,0,0,0,456,296,0,0,0,0,2020-06-21T13:00:00Z,0,13,0,0,0,0,39,0,5290,0,3,0,0,-154,25,179,45,FALSE,0,39,Attacking Midfield,2/2/1993,26,Jamaica,Sheffield United,Premier League,2019/2020,2019,4
13759,Raúl Jiménez,0,2,34,1,23.8,409,300,0,1,15.1,45,2020-06-20T16:30:00Z,90,19,0,0,0,0,39,0,2245032,2,0,82,8,-193838,209696,403534,81,FALSE,0,39,Centre-Forward,5/5/1991,28,Mexico,Wolverhampton Wanderers,Premier League,2019/2020,2019,5
13760,Reece James,0,0,0,0,0.5,506,291,0,0,0.3,2.2,2020-06-21T15:15:00Z,1,2,0,0,0,0,39,0,61750,2,1,0,1,-6419,14965,21384,51,FALSE,0,39,Right-Back,12/8/1999,19,England,Chelsea FC,Premier League,2019/2020,2019,2
13761,Reiss Nelson,0,0,6,0,0.1,489,275,1,0,0.6,2,2020-06-17T19:15:00Z,23,11,0,0,0,0,39,0,8381,0,3,4,1,523,1274,751,53,FALSE,0,39,Right Winger,12/10/1999,19,England,Arsenal FC,Premier League,2019/2020,2019,4
13762,Reiss Nelson,0,0,3,0,0.6,489,293,1,0,0.1,0.2,2020-06-20T14:00:00Z,3,4,0,0,0,0,39,0,8381,1,2,0,1,523,1274,751,53,FALSE,0,39,Right Winger,12/10/1999,19,England,Arsenal FC,Premier League,2019/2020,2019,4
13763,Rhian Brewster,0,0,0,0,0,464,294,0,0,0,0,2020-06-21T18:00:00Z,0,8,0,0,0,0,39,0,34206,0,0,0,0,-398,2415,2813,42,FALSE,0,39,Centre-Forward,4/1/2000,19,England,Liverpool FC,Premier League,2019/2020,2019,5
13764,Richairo Zivkovic,0,0,0,0,0,622,271,0,0,0,0,2020-06-17T17:00:00Z,0,2,0,0,0,0,39,0,1516,0,0,0,0,366,891,525,47,FALSE,0,39,Centre-Forward,9/5/1996,22,Netherlands,Sheffield United,Premier League,2019/2020,2019,5
13765,Richairo Zivkovic,0,0,4,0,0.5,622,296,1,0,0.2,1,2020-06-21T13:00:00Z,16,13,0,0,0,0,39,0,1516,0,3,0,1,366,891,525,47,FALSE,0,39,Centre-Forward,9/5/1996,22,Netherlands,Sheffield United,Premier League,2019/2020,2019,5
13766,Richard Stearman,0,0,0,0,0,296,271,0,0,0,0,2020-06-17T17:00:00Z,0,2,0,0,0,0,39,0,148560,0,0,0,0,-8546,1194,9740,39,FALSE,0,39,Centre-Back,8/19/1987,31,England,Sheffield United,Premier League,2019/2020,2019,2
13767,Richard Stearman,0,0,0,0,0,296,296,0,0,0,0,2020-06-21T13:00:00Z,0,13,0,0,0,0,39,0,148560,0,3,0,0,-8546,1194,9740,39,FALSE,0,39,Centre-Back,8/19/1987,31,England,Sheffield United,Premier League,2019/2020,2019,2
13768,Riyad Mahrez,1,0,18,1,9.1,217,275,0,0,3.8,5.8,2020-06-17T19:15:00Z,64,1,0,0,0,0,39,0,729679,0,3,23,6,-2466,181374,183840,85,TRUE,0,39,Right Winger,2/21/1991,28,Algeria,Manchester City,Premier League,2019/2020,2019,4
13769,Riyad Mahrez,0,2,45,1,10,217,295,0,2,11.3,68.6,2020-06-22T19:00:00Z,60,5,0,0,0,0,39,0,729679,0,5,34,15,-2466,181374,183840,85,TRUE,0,39,Right Winger,2/21/1991,28,Algeria,Manchester City,Premier League,2019/2020,2019,4
13770,Robbie Brady,0,0,0,0,0,98,295,0,0,0,0,2020-06-22T19:00:00Z,0,11,0,0,0,0,39,0,3710,0,5,0,0,21,183,162,55,FALSE,0,39,Left Midfield,1/14/1992,27,Ireland,Burnley FC,Premier League,2019/2020,2019,3
13771,Roberto Firmino,0,0,3,1,13.9,187,294,0,0,2.8,1.2,2020-06-21T18:00:00Z,64,8,0,0,0,0,39,0,940790,0,0,13,2,-173735,26991,200726,95,FALSE,0,39,Centre-Forward,10/2/1991,27,Brazil,Liverpool FC,Premier League,2019/2020,2019,5
13772,Roberto Pereyra,0,0,6,1,2.3,369,299,0,0,3.1,5.2,2020-06-20T11:30:00Z,68,9,0,0,0,0,39,0,48870,1,1,23,3,-534,1676,2210,56,TRUE,0,39,Attacking Midfield,1/7/1991,28,Argentina,Watford FC,Premier League,2019/2020,2019,4
13773,Robert Snodgrass,0,0,0,0,0,393,300,0,0,0,0,2020-06-20T16:30:00Z,0,20,0,0,0,0,39,0,89534,2,0,0,0,-40126,8922,49048,52,TRUE,0,39,Right Winger,9/7/1987,31,Scotland,West Ham United,Premier League,2019/2020,2019,4
13774,Rob Holding,0,0,0,0,0,10,275,0,0,0,0,2020-06-17T19:15:00Z,0,11,0,0,0,0,39,0,8469,0,3,0,0,411,1011,600,44,FALSE,0,39,Centre-Back,9/20/1995,23,England,Arsenal FC,Premier League,2019/2020,2019,2
13775,Rob Holding,0,0,17,0,0.9,10,293,2,0,2.4,21.4,2020-06-20T14:00:00Z,90,4,0,0,0,0,39,0,8469,1,2,2,1,411,1011,600,44,FALSE,0,39,Centre-Back,9/20/1995,23,England,Arsenal FC,Premier League,2019/2020,2019,2
13776,Rolando Aarons,0,0,0,0,0,499,296,0,0,0,0,2020-06-21T13:00:00Z,0,15,0,0,0,0,39,0,2217,0,3,0,0,-9,21,30,48,TRUE,0,39,Left Winger,11/16/1995,23,England,Newcastle United,Premier League,2019/2020,2019,4
13777,Romain Saïss,0,1,29,1,0.9,407,300,0,0,3.3,23.2,2020-06-20T16:30:00Z,90,19,0,0,0,0,39,0,291833,2,0,9,7,20708,118739,98031,46,FALSE,0,39,Centre-Back,3/26/1990,29,Morocco,Wolverhampton Wanderers,Premier League,2019/2020,2019,2
13778,Ross Barkley,0,0,5,0,1.5,117,291,0,0,0.7,1.2,2020-06-21T15:15:00Z,35,2,0,0,0,0,39,0,118844,2,1,4,1,-16412,3843,20255,57,FALSE,0,39,Central Midfield,12/5/1993,25,England,Chelsea FC,Premier League,2019/2020,2019,3
13779,Ruben Loftus-Cheek,0,0,1,0,3.3,115,291,1,0,0.9,0,2020-06-21T15:15:00Z,54,2,0,0,0,0,39,0,13763,2,1,8,1,7633,10630,2997,63,FALSE,0,39,Central Midfield,1/23/1996,23,England,Chelsea FC,Premier League,2019/2020,2019,3
13780,Ryan Bennett,0,0,0,0,0,404,299,0,0,0,0,2020-06-20T11:30:00Z,0,18,0,0,0,0,39,0,20834,1,1,0,0,-452,180,632,48,FALSE,0,39,Centre-Back,3/6/1990,29,England,Leicester City,Premier League,2019/2020,2019,2
13781,Ryan Bennett,0,0,0,0,0,404,299,0,0,0,0,2020-06-20T11:30:00Z,0,18,0,0,0,0,39,0,20834,1,1,0,0,-452,180,632,48,FALSE,0,39,Centre-Back,3/6/1990,29,England,Wolverhampton Wanderers,Premier League,2019/2020,2019,2
13782,Ryan Bertrand,0,0,16,1,13.8,305,297,0,0,2.9,10.4,2020-06-19T17:00:00Z,90,14,0,0,0,0,39,0,56699,3,0,5,6,-6217,4408,10625,48,FALSE,0,39,Left-Back,8/5/1989,29,England,Southampton FC,Premier League,2019/2020,2019,2
13783,Ryan Fraser,0,0,0,0,0,75,292,0,0,0,0,2020-06-20T18:45:00Z,0,7,0,0,0,0,39,0,195780,2,0,0,0,-1385,4896,6281,68,TRUE,0,39,Left Winger,2/24/1994,25,Scotland,AFC Bournemouth,Premier League,2019/2020,2019,4
13784,Ryan Fredericks,0,0,2,0,0.6,380,300,1,0,0.1,0,2020-06-20T16:30:00Z,9,20,0,0,0,0,39,0,23539,2,0,0,1,-246,1053,1299,44,TRUE,0,39,Right-Back,10/10/1992,26,England,West Ham United,Premier League,2019/2020,2019,2
13785,Ryan Giles,0,0,0,0,0,607,300,0,0,0,0,2020-06-20T16:30:00Z,0,19,0,0,0,0,39,0,10475,2,0,0,0,4875,7412,2537,39,FALSE,0,39,Left Midfield,1/26/2000,19,England,Wolverhampton Wanderers,Premier League,2019/2020,2019,3
13786,Ryan Sessegnon,0,0,0,0,0,524,298,0,0,0,0,2020-06-19T19:15:00Z,0,12,0,0,0,0,39,0,5325,1,1,0,0,49,328,279,54,TRUE,0,39,Left-Back,5/18/2000,19,England,Tottenham Hotspur,Premier League,2019/2020,2019,2
13787,Sadio Mané,0,0,10,1,24.6,192,294,0,0,4.9,14.4,2020-06-21T18:00:00Z,90,8,0,0,0,0,39,0,1808160,0,0,10,3,-64412,135075,199487,125,FALSE,0,39,Left Winger,4/10/1992,27,Senegal,Liverpool FC,Premier League,2019/2020,2019,4
13788,Sam Byram,0,0,0,0,0,454,297,0,0,0,0,2020-06-19T17:00:00Z,0,16,0,0,0,0,39,0,7875,3,0,0,0,27,286,259,43,TRUE,0,39,Right-Back,9/16/1993,25,England,Norwich City,Premier League,2019/2020,2019,2
13789,Sam Surridge,0,0,0,0,0,71,292,0,0,0,0,2020-06-20T18:45:00Z,0,7,0,0,0,0,39,0,41626,2,0,0,0,83,2351,2268,43,TRUE,0,39,Centre-Forward,7/28/1998,20,England,AFC Bournemouth,Premier League,2019/2020,2019,5
13790,Sam Woods,0,0,0,0,0,578,292,0,0,0,0,2020-06-20T18:45:00Z,0,3,0,0,0,0,39,0,10385,2,0,0,0,5585,8617,3032,39,FALSE,0,39,Centre-Back,9/11/1998,20,England,Crystal Palace,Premier League,2019/2020,2019,2
13791,Sander Berge,0,0,5,1,5.5,621,271,0,0,0.9,1,2020-06-17T17:00:00Z,68,2,0,0,0,0,39,0,7591,0,0,2,3,865,3557,2692,48,FALSE,0,39,Defensive Midfield,2/14/1998,21,Norway,Sheffield United,Premier League,2019/2020,2019,3
13792,Sander Berge,0,0,9,0,4.3,621,296,1,0,0.9,2.4,2020-06-21T13:00:00Z,65,13,0,0,0,0,39,0,7591,0,3,2,2,865,3557,2692,48,FALSE,0,39,Defensive Midfield,2/14/1998,21,Norway,Sheffield United,Premier League,2019/2020,2019,3
13793,Scott Carson,0,0,0,0,0,562,275,0,0,0,0,2020-06-17T19:15:00Z,0,1,0,0,0,0,39,0,5451,0,3,0,0,-407,358,765,40,TRUE,0,39,Goalkeeper,9/3/1985,33,England,Manchester City,Premier League,2019/2020,2019,1
13794,Scott Carson,0,0,0,0,0,562,295,0,0,0,0,2020-06-22T19:00:00Z,0,5,0,0,0,0,39,0,5451,0,5,0,0,-407,358,765,40,TRUE,0,39,Goalkeeper,9/3/1985,33,England,Manchester City,Premier League,2019/2020,2019,1
13795,Scott Dann,0,0,20,1,0.2,127,292,0,0,1.3,13,2020-06-20T18:45:00Z,90,3,0,0,0,0,39,0,17691,2,0,0,6,-900,2027,2927,43,FALSE,0,39,Centre-Back,2/14/1987,32,England,Crystal Palace,Premier League,2019/2020,2019,2
13796,Scott McTominay,0,0,15,0,17.3,248,298,1,0,3.3,15.2,2020-06-19T19:15:00Z,88,17,0,0,0,0,39,0,86967,1,1,0,2,2633,11234,8601,49,FALSE,0,39,Central Midfield,12/8/1996,22,Scotland,Manchester United,Premier League,2019/2020,2019,3
13797,Sead Kolasinac,0,0,0,0,0,3,275,0,0,0,0,2020-06-17T19:15:00Z,0,11,0,0,0,0,39,0,38306,0,3,0,0,2677,4766,2089,52,FALSE,0,39,Left-Back,6/20/1993,26,Bosnia-Herzegovina,Arsenal FC,Premier League,2019/2020,2019,2
13798,Sead Kolasinac,0,0,18,0,2.5,3,293,2,0,1.7,14.6,2020-06-20T14:00:00Z,90,4,0,0,0,0,39,0,38306,1,2,0,1,2677,4766,2089,52,FALSE,0,39,Left-Back,6/20/1993,26,Bosnia-Herzegovina,Arsenal FC,Premier League,2019/2020,2019,2
13799,Seamus Coleman,0,0,23,1,0.2,144,294,0,0,1.3,13.2,2020-06-21T18:00:00Z,90,10,0,0,0,0,39,0,80360,0,0,0,6,-225,831,1056,53,TRUE,0,39,Right-Back,10/11/1988,30,Ireland,Everton FC,Premier League,2019/2020,2019,2
13800,Sean Longstaff,0,0,0,0,0,270,296,0,0,0,0,2020-06-21T13:00:00Z,0,15,0,0,0,0,39,0,19809,0,3,0,0,-678,208,886,50,TRUE,0,39,Central Midfield,10/30/1997,21,England,Newcastle United,Premier League,2019/2020,2019,3
13801,Sebastian Prödl,0,0,0,0,0,361,299,0,0,0,0,2020-06-20T11:30:00Z,0,9,0,0,0,0,39,0,79272,1,1,0,0,-3271,2066,5337,39,TRUE,0,39,Centre-Back,6/21/1987,32,Austria,Watford FC,Premier League,2019/2020,2019,2
13802,Serge Aurier,1,0,17,0,21.4,336,298,1,0,5.3,25,2020-06-19T19:15:00Z,90,12,0,0,0,0,39,0,351092,1,1,7,5,-72643,51047,123690,49,TRUE,0,39,Right-Back,12/24/1992,26,Cote d'Ivoire,Tottenham Hotspur,Premier League,2019/2020,2019,2
13803,Sergio Agüero,1,0,8,0,0.3,210,275,0,0,3.1,1.6,2020-06-17T19:15:00Z,10,1,0,0,0,0,39,0,1850460,0,3,29,4,489529,581048,91519,118,TRUE,0,39,Centre-Forward,6/2/1988,31,Argentina,Manchester City,Premier League,2019/2020,2019,5
13804,Sergio Agüero,1,0,11,0,1.7,210,295,0,0,2.6,0,2020-06-22T19:00:00Z,45,5,0,0,0,0,39,0,1850460,0,5,26,4,489529,581048,91519,118,TRUE,0,39,Centre-Forward,6/2/1988,31,Argentina,Manchester City,Premier League,2019/2020,2019,5
13805,Sergio Romero,0,0,0,0,0,236,298,0,0,0,0,2020-06-19T19:15:00Z,0,17,0,0,0,0,39,0,13970,1,1,0,0,56,265,209,46,FALSE,0,39,Goalkeeper,2/22/1987,32,Argentina,Manchester United,Premier League,2019/2020,2019,1
13806,Shane Duffy,0,0,0,0,0,37,293,0,0,0,0,2020-06-20T14:00:00Z,0,1,0,0,0,0,39,0,64502,1,2,0,0,-887,1188,2075,48,TRUE,0,39,Centre-Back,1/1/1992,27,Ireland,Brighton & Hove Albion,Premier League,2019/2020,2019,2
13807,Shane Long,0,0,0,0,0,315,297,0,0,0,0,2020-06-19T17:00:00Z,0,14,0,0,0,0,39,0,182806,3,0,0,0,-5815,33892,39707,47,FALSE,0,39,Centre-Forward,1/22/1987,32,Ireland,Southampton FC,Premier League,2019/2020,2019,5
13808,Shkodran Mustafi,0,0,8,0,0,1,275,3,0,0.9,8.8,2020-06-17T19:15:00Z,90,11,0,0,0,0,39,0,28416,0,3,0,1,1417,3637,2220,51,FALSE,0,39,Centre-Back,4/17/1992,27,Germany,Arsenal FC,Premier League,2019/2020,2019,2
13809,Shkodran Mustafi,0,0,17,0,25.7,1,293,2,0,6.7,24.4,2020-06-20T14:00:00Z,90,4,0,0,0,0,39,0,28416,1,2,17,1,1417,3637,2220,51,FALSE,0,39,Centre-Back,4/17/1992,27,Germany,Arsenal FC,Premier League,2019/2020,2019,2
13810,Simon Francis,0,0,0,0,0,62,292,0,0,0,0,2020-06-20T18:45:00Z,0,7,0,0,0,0,39,0,2772,2,0,0,0,132,461,329,44,TRUE,0,39,Right-Back,2/16/1985,34,England,AFC Bournemouth,Premier League,2019/2020,2019,2
13811,Simon Mignolet,0,0,0,0,0,190,294,0,0,0,0,2020-06-21T18:00:00Z,0,8,0,0,0,0,39,0,2510,0,0,0,0,-13,35,48,45,FALSE,0,39,Goalkeeper,3/6/1988,31,Belgium,Liverpool FC,Premier League,2019/2020,2019,1
13812,Simon Moore,0,0,0,0,0,436,271,0,0,0,0,2020-06-17T17:00:00Z,0,2,0,0,0,0,39,0,6998,0,0,0,0,240,879,639,43,FALSE,0,39,Goalkeeper,5/19/1990,29,England,Sheffield United,Premier League,2019/2020,2019,1
13813,Simon Moore,0,0,0,0,0,436,296,0,0,0,0,2020-06-21T13:00:00Z,0,13,0,0,0,0,39,0,6998,0,3,0,0,240,879,639,43,FALSE,0,39,Goalkeeper,5/19/1990,29,England,Sheffield United,Premier League,2019/2020,2019,1
13814,Sofiane Boufal,0,0,6,0,10.3,508,297,0,0,1.5,4.2,2020-06-19T17:00:00Z,1,14,0,0,0,0,39,0,7595,3,0,0,1,45,376,331,55,FALSE,0,39,Left Winger,9/17/1993,25,Morocco,Southampton FC,Premier League,2019/2020,2019,4
13815,Stephen Henderson,0,0,0,0,0,556,292,0,0,0,0,2020-06-20T18:45:00Z,0,3,0,0,0,0,39,0,32596,2,0,0,0,-61,3850,3911,40,FALSE,0,39,Goalkeeper,5/2/1988,31,Ireland,Crystal Palace,Premier League,2019/2020,2019,1
13816,Steven Alzate,0,0,0,0,0,537,293,0,0,0,0,2020-06-20T14:00:00Z,0,1,0,0,0,0,39,0,7889,1,2,0,0,130,1651,1521,45,TRUE,0,39,Central Midfield,9/8/1998,20,Colombia,Brighton & Hove Albion,Premier League,2019/2020,2019,3
13817,Steven Bergwijn,0,3,32,1,29.5,615,298,0,1,8.9,42.6,2020-06-19T19:15:00Z,69,12,0,0,0,0,39,0,74687,1,1,17,11,-27354,13638,40992,74,TRUE,0,39,Left Winger,10/8/1997,21,Netherlands,Tottenham Hotspur,Premier League,2019/2020,2019,4
13818,Steve Cook,0,0,8,0,10.7,58,292,2,0,4.3,12,2020-06-20T18:45:00Z,90,7,0,0,0,0,39,0,16910,2,0,20,0,366,1160,794,50,TRUE,1,39,Centre-Back,4/19/1991,28,England,AFC Bournemouth,Premier League,2019/2020,2019,2
13819,Stuart Armstrong,1,2,34,1,12.7,323,297,0,1,12.1,65.6,2020-06-19T17:00:00Z,81,14,0,0,0,0,39,0,15188,3,0,43,13,-5265,1969,7234,52,FALSE,0,39,Attacking Midfield,3/30/1992,27,Scotland,Southampton FC,Premier League,2019/2020,2019,4
13820,Sung-yueng Ki,0,0,0,0,0,268,296,0,0,0,0,2020-06-21T13:00:00Z,0,15,0,0,0,0,39,0,3358,0,3,0,0,-27,8,35,47,TRUE,0,39,Defensive Midfield,1/24/1989,30,"Korea, South",Newcastle United,Premier League,2019/2020,2019,3
13821,Sébastien Haller,0,0,0,0,0,457,300,0,0,0,0,2020-06-20T16:30:00Z,0,20,0,0,0,0,39,0,169474,2,0,0,0,-3822,7226,11048,68,TRUE,0,39,Centre-Forward,6/22/1994,25,France,West Ham United,Premier League,2019/2020,2019,5
13822,Tahith Chong,0,0,0,0,0,249,298,0,0,0,0,2020-06-19T19:15:00Z,0,17,0,0,0,0,39,0,42600,1,1,0,0,-2267,730,2997,43,FALSE,0,39,Right Winger,12/4/1999,19,Netherlands,Manchester United,Premier League,2019/2020,2019,4
13823,Takumi Minamino,0,0,-3,0,1.8,590,294,0,0,2.5,0.4,2020-06-21T18:00:00Z,45,8,0,0,0,0,39,0,4339,0,0,23,1,503,1472,969,60,FALSE,0,39,Left Winger,1/16/1995,24,Japan,Liverpool FC,Premier League,2019/2020,2019,4
13824,Tammy Abraham,0,0,1,0,0.5,460,291,0,0,0.5,0.2,2020-06-21T15:15:00Z,10,2,0,0,0,0,39,0,1229915,2,1,4,1,121926,211365,89439,75,FALSE,0,39,Centre-Forward,10/2/1997,21,England,Chelsea FC,Premier League,2019/2020,2019,5
13825,Tariq Lamptey,0,0,0,0,0,586,293,0,0,0,0,2020-06-20T14:00:00Z,0,1,0,0,0,0,39,0,10092,1,2,0,0,1385,3609,2224,40,TRUE,0,39,Right-Back,9/30/2000,18,England,Chelsea FC,Premier League,2019/2020,2019,2
13826,Tariq Lamptey,0,0,0,0,0,586,293,0,0,0,0,2020-06-20T14:00:00Z,0,1,0,0,0,0,39,0,10092,1,2,0,0,1385,3609,2224,40,TRUE,0,39,Right-Back,9/30/2000,18,England,Brighton & Hove Albion,Premier League,2019/2020,2019,2
13827,Taylor Perry,0,0,0,0,0,560,300,0,0,0,0,2020-06-20T16:30:00Z,0,19,0,0,0,0,39,0,1881,2,0,0,0,71,187,116,45,FALSE,0,39,Attacking Midfield,7/15/2001,17,England,Wolverhampton Wanderers,Premier League,2019/2020,2019,4
13828,Teemu Pukki,0,0,8,0,10.3,278,297,3,0,3.5,2.4,2020-06-19T17:00:00Z,79,16,0,0,0,0,39,0,1005641,3,0,22,2,45747,111693,65946,65,TRUE,0,39,Centre-Forward,3/29/1990,29,Finland,Norwich City,Premier League,2019/2020,2019,5
13829,Theo Walcott,0,0,0,0,0,153,294,0,0,0,0,2020-06-21T18:00:00Z,0,10,0,0,0,0,39,0,29377,0,0,0,0,-846,119,965,62,TRUE,0,39,Right Winger,3/16/1989,30,England,Everton FC,Premier League,2019/2020,2019,4
13830,Timm Klose,0,0,10,0,0.2,272,297,3,0,3.8,14,2020-06-19T17:00:00Z,90,16,0,0,0,0,39,0,2239,3,0,24,1,181,294,113,43,TRUE,0,39,Centre-Back,5/9/1988,31,Switzerland,Norwich City,Premier League,2019/2020,2019,2
13831,Tim Krul,0,0,22,0,0,280,297,3,0,4.5,45.4,2020-06-19T17:00:00Z,90,16,0,0,0,0,39,6,186624,3,0,0,3,-4732,26204,30936,46,TRUE,0,39,Goalkeeper,4/3/1988,31,Netherlands,Norwich City,Premier League,2019/2020,2019,1
13832,Toby Alderweireld,0,0,0,0,0,331,298,0,0,0,0,2020-06-19T19:15:00Z,0,12,0,0,0,0,39,0,346404,1,1,0,0,-8778,5555,14333,53,TRUE,0,39,Centre-Back,3/2/1989,30,Belgium,Tottenham Hotspur,Premier League,2019/2020,2019,2
13833,Todd Cantwell,0,0,6,0,23.1,287,297,2,0,3.6,10.6,2020-06-19T17:00:00Z,61,16,0,0,0,0,39,0,1477337,3,0,2,2,5850,267513,261663,47,TRUE,0,39,Left Midfield,2/27/1998,21,England,Norwich City,Premier League,2019/2020,2019,3
13834,Tomas Soucek,0,0,10,0,0.8,616,300,2,0,2.8,15,2020-06-20T16:30:00Z,90,20,0,0,0,0,39,0,903,2,0,12,2,256,538,282,49,TRUE,0,39,Defensive Midfield,2/27/1995,24,Czech Republic,West Ham United,Premier League,2019/2020,2019,3
13835,Tom Cleverley,0,0,3,0,0.1,371,299,1,0,0.4,2.2,2020-06-20T11:30:00Z,13,9,0,0,0,0,39,0,7541,1,1,2,1,43,210,167,48,TRUE,0,39,Central Midfield,8/12/1989,29,England,Watford FC,Premier League,2019/2020,2019,3
13836,Tom Davies,0,0,8,1,3.3,154,294,0,0,4.6,8.6,2020-06-21T18:00:00Z,90,10,0,0,0,0,39,0,10205,0,0,34,3,-121,262,383,53,TRUE,0,39,Central Midfield,6/30/1998,21,England,Everton FC,Premier League,2019/2020,2019,3
13837,Tom Heaton,0,0,0,0,0,94,271,0,0,0,0,2020-06-17T17:00:00Z,0,15,0,0,0,0,39,0,171126,0,0,0,0,-14285,1133,15418,43,TRUE,0,39,Goalkeeper,4/15/1986,33,England,Aston Villa,Premier League,2019/2020,2019,1
13838,Tom Heaton,0,0,0,0,0,94,291,0,0,0,0,2020-06-21T15:15:00Z,0,6,0,0,0,0,39,0,171126,2,1,0,0,-14285,1133,15418,43,TRUE,0,39,Goalkeeper,4/15/1986,33,England,Aston Villa,Premier League,2019/2020,2019,1
13839,Tom Trybull,0,0,7,0,1.1,290,297,2,0,1,7,2020-06-19T17:00:00Z,61,16,0,0,0,0,39,0,44149,3,0,2,2,1611,3588,1977,43,TRUE,0,39,Defensive Midfield,3/9/1993,26,Germany,Norwich City,Premier League,2019/2020,2019,3
13840,Trent Alexander-Arnold,0,1,26,1,48.6,182,294,0,0,9.1,21,2020-06-21T18:00:00Z,90,8,0,0,0,0,39,0,3162196,0,0,21,7,-164511,79180,243691,78,FALSE,0,39,Right-Back,10/7/1998,20,England,Liverpool FC,Premier League,2019/2020,2019,2
13841,Troy Deeney,0,0,7,0,14.9,362,299,1,0,3.2,4.6,2020-06-20T11:30:00Z,90,9,0,0,0,0,39,0,128381,1,1,12,2,-27049,21716,48765,62,TRUE,0,39,Centre-Forward,6/29/1988,31,England,Watford FC,Premier League,2019/2020,2019,5
13842,Troy Parrott,0,0,0,0,0,509,298,0,0,0,0,2020-06-19T19:15:00Z,0,12,0,0,0,0,39,0,59590,1,1,0,0,-2354,377,2731,43,TRUE,0,39,Centre-Forward,2/4/2002,17,Ireland,Tottenham Hotspur,Premier League,2019/2020,2019,5
13843,Tudor Baluta,0,0,0,0,0,536,293,0,0,0,0,2020-06-20T14:00:00Z,0,1,0,0,0,0,39,0,12738,1,2,0,0,-744,133,877,40,TRUE,0,39,Defensive Midfield,3/27/1999,20,Romania,Brighton & Hove Albion,Premier League,2019/2020,2019,3
